index,Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Count,Global_Sales
37,2011.0,5.54,5.73,0.49,1.57,88.0,39.0,5234.0,13.32
16410,2009.0,0.0,0.01,0.0,0.0,80.0,26.0,136.0,0.01
12179,2002.0,0.05,0.02,0.0,0.0,24.0,11.0,10.0,0.07
12401,2016.0,0.02,0.04,0.0,0.0,76.0,12.0,27.0,0.06
11196,2002.0,0.07,0.02,0.0,0.0,42.0,4.0,7.0,0.09
3897,2009.0,0.23,0.23,0.0,0.05,80.0,43.0,18.0,0.51
2036,2011.0,0.44,0.47,0.01,0.09,66.0,29.0,108.0,1.02
3157,2016.0,0.22,0.32,0.0,0.1,88.0,56.0,569.0,0.64
14972,2012.0,0.0,0.02,0.0,0.0,54.0,6.0,11.0,0.03
11316,2005.0,0.08,0.0,0.0,0.01,34.0,6.0,16.0,0.08
4625,2002.0,0.2,0.16,0.0,0.05,75.0,18.0,26.0,0.42
12659,2006.0,0.03,0.02,0.0,0.01,59.0,22.0,24.0,0.06
8992,2011.0,0.0,0.13,0.0,0.01,83.0,29.0,1613.0,0.14
5824,2003.0,0.23,0.07,0.0,0.01,76.0,41.0,30.0,0.3
16473,2007.0,0.01,0.0,0.0,0.0,61.0,7.0,4.0,0.01
5351,1999.0,0.19,0.13,0.0,0.02,89.0,14.0,15.0,0.34
11052,2008.0,0.08,0.0,0.0,0.01,80.0,32.0,27.0,0.09
104,2011.0,2.85,2.89,0.35,1.08,85.0,38.0,1761.0,7.17
1961,2011.0,0.27,0.57,0.01,0.2,87.0,52.0,122.0,1.06
2792,2007.0,0.22,0.37,0.0,0.14,79.0,30.0,7.0,0.73
1353,2004.0,1.15,0.08,0.0,0.19,80.0,36.0,45.0,1.42
5686,2004.0,0.0,0.0,0.32,0.0,71.0,29.0,19.0,0.32
447,2007.0,1.69,0.85,0.14,0.43,93.0,45.0,604.0,3.1
10760,2007.0,0.0,0.0,0.1,0.0,64.0,24.0,17.0,0.1
3902,2007.0,0.09,0.32,0.0,0.1,55.0,8.0,4.0,0.51
14930,2010.0,0.0,0.02,0.0,0.0,63.0,15.0,87.0,0.03
490,2009.0,1.82,0.7,0.15,0.26,93.0,77.0,292.0,2.94
160,2007.0,3.28,1.64,0.07,0.56,81.0,77.0,1074.0,5.54
10301,2011.0,0.02,0.07,0.0,0.02,77.0,11.0,337.0,0.11
13356,2009.0,0.04,0.0,0.0,0.0,71.0,45.0,21.0,0.05
10346,2005.0,0.08,0.02,0.0,0.0,82.0,19.0,4.0,0.11
12701,2006.0,0.03,0.02,0.0,0.01,73.0,35.0,24.0,0.06
9892,2005.0,0.06,0.05,0.0,0.02,39.0,4.0,9.0,0.12
9601,2007.0,0.1,0.01,0.0,0.01,60.0,7.0,48.0,0.13
1744,2008.0,0.51,0.51,0.01,0.13,79.0,82.0,328.0,1.16
7489,2010.0,0.11,0.08,0.0,0.02,61.0,64.0,34.0,0.21
4502,2003.0,0.18,0.07,0.17,0.01,81.0,17.0,18.0,0.43
13206,2001.0,0.02,0.02,0.0,0.01,65.0,14.0,4.0,0.05
1519,2008.0,0.72,0.39,0.0,0.19,75.0,24.0,33.0,1.29
6476,2002.0,0.2,0.05,0.0,0.01,67.0,20.0,16.0,0.26
11675,2003.0,0.06,0.02,0.0,0.0,62.0,14.0,44.0,0.08
7923,2012.0,0.09,0.06,0.02,0.02,74.0,43.0,185.0,0.19
2098,2009.0,0.23,0.64,0.0,0.11,75.0,21.0,17.0,0.98
8798,2007.0,0.11,0.0,0.04,0.01,53.0,30.0,6.0,0.15
2958,2002.0,0.53,0.14,0.0,0.02,77.0,14.0,27.0,0.69
8204,2005.0,0.09,0.07,0.0,0.02,78.0,32.0,11.0,0.17
2213,2002.0,0.59,0.3,0.0,0.04,90.0,25.0,21.0,0.93
13668,2015.0,0.01,0.0,0.02,0.0,70.0,33.0,28.0,0.04
396,2015.0,0.81,1.99,0.07,0.52,76.0,86.0,1319.0,3.39
10753,2014.0,0.0,0.09,0.0,0.01,61.0,20.0,65.0,0.1
3533,2007.0,0.49,0.04,0.0,0.04,63.0,61.0,53.0,0.57
4393,2007.0,0.04,0.26,0.0,0.14,80.0,26.0,25.0,0.44
1911,2014.0,0.51,0.47,0.0,0.09,69.0,6.0,121.0,1.08
13458,2005.0,0.04,0.0,0.0,0.0,38.0,19.0,6.0,0.05
12969,2006.0,0.03,0.02,0.0,0.01,66.0,26.0,6.0,0.05
8999,2010.0,0.09,0.0,0.04,0.01,56.0,6.0,36.0,0.14
8304,2003.0,0.13,0.04,0.0,0.01,72.0,26.0,5.0,0.17
1095,2013.0,0.83,0.66,0.0,0.18,86.0,68.0,1346.0,1.67
3683,2004.0,0.4,0.12,0.0,0.02,74.0,14.0,8.0,0.54
3492,2002.0,0.41,0.15,0.0,0.01,85.0,13.0,4.0,0.57
10320,2010.0,0.1,0.0,0.0,0.01,51.0,5.0,4.0,0.11
12193,2011.0,0.06,0.0,0.0,0.01,49.0,25.0,5.0,0.07
6751,2012.0,0.14,0.09,0.0,0.02,39.0,28.0,51.0,0.25
11610,2016.0,0.06,0.0,0.0,0.01,69.0,41.0,30.0,0.08
4727,2007.0,0.32,0.02,0.04,0.03,69.0,47.0,55.0,0.41
6631,2007.0,0.18,0.04,0.01,0.03,71.0,10.0,5.0,0.25
483,2002.0,1.36,1.15,0.04,0.41,85.0,19.0,78.0,2.96
208,2007.0,3.49,0.01,0.01,1.48,82.0,24.0,46.0,4.98
4906,2004.0,0.28,0.1,0.0,0.01,79.0,9.0,5.0,0.39
5638,2003.0,0.16,0.12,0.0,0.04,78.0,15.0,12.0,0.32
4111,2000.0,0.23,0.18,0.0,0.06,82.0,11.0,17.0,0.48
16064,2013.0,0.0,0.01,0.0,0.0,66.0,6.0,152.0,0.02
6939,2012.0,0.1,0.08,0.02,0.03,73.0,27.0,18.0,0.23
1879,2005.0,0.54,0.33,0.01,0.22,68.0,51.0,58.0,1.09
8976,2003.0,0.1,0.04,0.0,0.0,83.0,31.0,16.0,0.15
5165,2014.0,0.11,0.22,0.0,0.03,81.0,78.0,1027.0,0.36
513,2011.0,1.98,0.53,0.0,0.34,84.0,60.0,494.0,2.84
227,2000.0,3.05,1.41,0.02,0.2,98.0,19.0,299.0,4.68
10022,2002.0,0.08,0.03,0.0,0.0,76.0,20.0,7.0,0.11
13097,2008.0,0.05,0.0,0.0,0.0,60.0,16.0,8.0,0.05
7428,2007.0,0.18,0.01,0.0,0.02,67.0,16.0,19.0,0.21
1465,2004.0,1.1,0.06,0.0,0.18,90.0,28.0,51.0,1.34
3119,2009.0,0.39,0.2,0.0,0.06,80.0,51.0,20.0,0.65
352,2009.0,0.6,2.45,0.05,0.52,91.0,56.0,203.0,3.62
700,2010.0,1.07,0.99,0.0,0.22,72.0,7.0,6.0,2.28
1702,2002.0,0.86,0.27,0.01,0.04,76.0,14.0,11.0,1.19
12716,2008.0,0.04,0.0,0.01,0.0,44.0,28.0,15.0,0.06
12096,2001.0,0.0,0.0,0.07,0.0,82.0,18.0,29.0,0.07
484,2014.0,1.84,0.8,0.04,0.27,86.0,68.0,2658.0,2.95
8783,2009.0,0.13,0.01,0.0,0.01,66.0,23.0,8.0,0.15
4243,2005.0,0.38,0.01,0.0,0.06,82.0,30.0,30.0,0.46
15535,2013.0,0.0,0.0,0.02,0.0,69.0,22.0,25.0,0.02
3012,2008.0,0.35,0.21,0.01,0.1,67.0,38.0,39.0,0.67
8252,2012.0,0.07,0.08,0.0,0.02,74.0,55.0,1326.0,0.17
6912,2013.0,0.15,0.05,0.0,0.04,43.0,25.0,175.0,0.24
3787,2004.0,0.41,0.11,0.0,0.01,81.0,36.0,11.0,0.53
3994,2001.0,0.36,0.13,0.0,0.01,84.0,17.0,16.0,0.5
5395,2007.0,0.13,0.15,0.0,0.05,69.0,35.0,40.0,0.34
865,2003.0,0.71,0.58,0.51,0.17,68.0,40.0,167.0,1.97
6740,2007.0,0.23,0.0,0.0,0.02,74.0,19.0,7.0,0.25
8290,2011.0,0.08,0.06,0.0,0.03,53.0,39.0,16.0,0.17
5216,2003.0,0.27,0.08,0.0,0.01,91.0,25.0,45.0,0.36
2333,2006.0,0.44,0.27,0.0,0.18,77.0,56.0,80.0,0.89
3311,2005.0,0.44,0.16,0.0,0.01,71.0,9.0,8.0,0.61
5029,2010.0,0.15,0.16,0.0,0.07,73.0,4.0,4.0,0.38
571,2016.0,0.43,2.05,0.0,0.17,84.0,50.0,201.0,2.65
8526,2005.0,0.11,0.0,0.04,0.01,66.0,32.0,11.0,0.16
11577,2012.0,0.0,0.07,0.0,0.01,58.0,23.0,345.0,0.08
12127,2004.0,0.05,0.01,0.0,0.0,75.0,18.0,5.0,0.07
12846,2009.0,0.0,0.05,0.0,0.01,81.0,44.0,1026.0,0.06
11135,2011.0,0.07,0.0,0.02,0.0,67.0,11.0,4.0,0.09
2610,2009.0,0.17,0.5,0.0,0.11,69.0,32.0,19.0,0.79
1147,2005.0,0.98,0.38,0.2,0.04,76.0,39.0,55.0,1.61
6754,2016.0,0.09,0.13,0.0,0.02,88.0,81.0,684.0,0.25
6162,2006.0,0.12,0.1,0.03,0.03,69.0,41.0,74.0,0.28
3337,2013.0,0.12,0.1,0.34,0.05,68.0,26.0,75.0,0.6
10859,2003.0,0.05,0.04,0.0,0.01,61.0,13.0,6.0,0.09
10946,2007.0,0.08,0.0,0.0,0.01,67.0,15.0,4.0,0.09
109,1998.0,3.68,1.75,1.42,0.28,91.0,12.0,432.0,7.13
2918,2011.0,0.55,0.1,0.0,0.05,86.0,56.0,72.0,0.7
6087,2003.0,0.14,0.11,0.0,0.04,48.0,9.0,13.0,0.28
10021,2010.0,0.1,0.0,0.0,0.01,74.0,27.0,11.0,0.11
10060,2003.0,0.06,0.04,0.0,0.01,81.0,19.0,19.0,0.11
7749,2010.0,0.0,0.17,0.0,0.02,68.0,35.0,985.0,0.19
6996,2016.0,0.09,0.12,0.0,0.02,88.0,104.0,1221.0,0.23
1781,1998.0,0.25,0.17,0.65,0.07,81.0,12.0,17.0,1.14
4656,2013.0,0.19,0.16,0.0,0.07,75.0,4.0,51.0,0.41
4780,2003.0,0.31,0.08,0.0,0.01,68.0,16.0,10.0,0.4
10176,2005.0,0.08,0.02,0.0,0.0,79.0,44.0,10.0,0.11
10332,2011.0,0.05,0.01,0.04,0.01,64.0,14.0,19.0,0.11
7807,2010.0,0.0,0.15,0.0,0.04,77.0,54.0,803.0,0.19
16013,2005.0,0.01,0.01,0.0,0.0,58.0,12.0,7.0,0.02
2562,1999.0,0.45,0.3,0.0,0.05,80.0,14.0,28.0,0.8
11331,2006.0,0.04,0.03,0.0,0.01,82.0,26.0,15.0,0.08
10748,2011.0,0.05,0.04,0.0,0.01,51.0,15.0,14.0,0.1
8245,2008.0,0.14,0.02,0.0,0.01,72.0,13.0,12.0,0.17
2867,2003.0,0.35,0.27,0.0,0.09,93.0,30.0,48.0,0.71
11070,2010.0,0.06,0.01,0.01,0.01,44.0,30.0,34.0,0.09
41,2010.0,5.99,4.37,0.48,1.79,88.0,58.0,1094.0,12.63
4520,2012.0,0.26,0.11,0.0,0.06,77.0,5.0,29.0,0.43
9092,2006.0,0.11,0.0,0.02,0.02,67.0,43.0,16.0,0.14
998,2004.0,0.86,0.67,0.0,0.22,83.0,46.0,73.0,1.76
6024,2007.0,0.22,0.06,0.0,0.01,76.0,6.0,4.0,0.29
6975,2013.0,0.05,0.02,0.14,0.02,77.0,20.0,132.0,0.23
7659,2004.0,0.1,0.08,0.0,0.03,77.0,35.0,8.0,0.2
509,2013.0,1.07,1.31,0.06,0.42,83.0,29.0,1530.0,2.85
2839,2014.0,0.34,0.07,0.27,0.04,83.0,56.0,169.0,0.72
2430,2007.0,0.12,0.62,0.0,0.11,73.0,22.0,25.0,0.85
3812,2011.0,0.23,0.2,0.01,0.08,83.0,57.0,288.0,0.53
4703,2014.0,0.07,0.26,0.02,0.06,62.0,19.0,28.0,0.41
4069,2015.0,0.17,0.1,0.18,0.03,81.0,70.0,103.0,0.49
4485,2009.0,0.19,0.18,0.0,0.07,43.0,22.0,16.0,0.43
1103,2013.0,1.01,0.5,0.01,0.13,81.0,42.0,325.0,1.66
4741,2001.0,0.2,0.16,0.0,0.05,59.0,7.0,7.0,0.41
4361,2011.0,0.13,0.21,0.07,0.03,79.0,62.0,113.0,0.45
1038,2004.0,1.61,0.03,0.0,0.08,91.0,39.0,26.0,1.72
11446,2005.0,0.0,0.07,0.0,0.01,91.0,55.0,837.0,0.08
4173,2006.0,0.23,0.18,0.0,0.06,69.0,19.0,8.0,0.47
13398,2001.0,0.02,0.02,0.0,0.01,82.0,21.0,25.0,0.05
9378,2008.0,0.07,0.05,0.0,0.02,79.0,23.0,26.0,0.13
653,2011.0,1.44,0.7,0.04,0.22,82.0,73.0,487.0,2.4
9307,2006.0,0.08,0.01,0.03,0.01,68.0,33.0,11.0,0.14
2088,2009.0,0.35,0.52,0.04,0.08,70.0,35.0,20.0,0.99
10032,2007.0,0.0,0.0,0.11,0.0,77.0,30.0,15.0,0.11
8313,2008.0,0.16,0.0,0.0,0.01,79.0,9.0,7.0,0.17
5400,2011.0,0.09,0.07,0.15,0.04,59.0,16.0,26.0,0.34
3395,2002.0,0.21,0.17,0.16,0.06,73.0,19.0,18.0,0.59
7598,2009.0,0.06,0.05,0.07,0.01,75.0,46.0,61.0,0.2
11367,2006.0,0.06,0.02,0.0,0.0,57.0,10.0,4.0,0.08
9635,2002.0,0.09,0.03,0.0,0.0,70.0,21.0,15.0,0.13
3729,2001.0,0.3,0.2,0.0,0.04,80.0,15.0,16.0,0.54
8453,2002.0,0.01,0.0,0.15,0.0,71.0,12.0,21.0,0.17
3198,2011.0,0.4,0.23,0.0,0.0,70.0,22.0,81.0,0.63
7257,2008.0,0.19,0.01,0.0,0.02,82.0,11.0,13.0,0.22
4809,2013.0,0.01,0.36,0.0,0.03,87.0,6.0,441.0,0.4
5719,2013.0,0.1,0.0,0.19,0.02,61.0,33.0,237.0,0.31
1335,1999.0,0.8,0.54,0.0,0.09,77.0,4.0,8.0,1.43
6960,2005.0,0.18,0.05,0.0,0.01,68.0,26.0,10.0,0.23
449,2012.0,0.88,0.94,0.88,0.4,74.0,34.0,1304.0,3.1
5808,2010.0,0.24,0.05,0.0,0.02,58.0,51.0,41.0,0.31
6079,2003.0,0.21,0.06,0.0,0.01,80.0,41.0,9.0,0.29
3571,2009.0,0.4,0.11,0.0,0.05,71.0,50.0,31.0,0.56
5966,2008.0,0.19,0.0,0.08,0.01,69.0,23.0,18.0,0.29
8864,2011.0,0.1,0.04,0.0,0.01,56.0,14.0,9.0,0.15
10588,2008.0,0.06,0.03,0.0,0.01,65.0,12.0,5.0,0.1
10440,2003.0,0.05,0.04,0.0,0.01,70.0,15.0,15.0,0.1
1831,2012.0,0.36,0.23,0.38,0.15,93.0,61.0,1228.0,1.12
7239,2009.0,0.11,0.01,0.0,0.1,69.0,6.0,6.0,0.22
14523,2005.0,0.03,0.0,0.0,0.0,89.0,53.0,455.0,0.03
12307,2013.0,0.0,0.06,0.0,0.01,80.0,17.0,571.0,0.06
11251,2002.0,0.02,0.06,0.0,0.01,89.0,31.0,484.0,0.09
4935,2006.0,0.29,0.06,0.01,0.03,82.0,53.0,102.0,0.39
542,2008.0,1.74,0.77,0.0,0.26,73.0,74.0,389.0,2.77
204,2006.0,1.7,1.99,0.16,1.18,86.0,50.0,150.0,5.03
10290,2016.0,0.03,0.05,0.01,0.02,79.0,42.0,76.0,0.11
7674,2012.0,0.1,0.05,0.0,0.04,58.0,57.0,102.0,0.2
1381,2004.0,0.36,0.44,0.32,0.27,88.0,58.0,65.0,1.4
11356,2006.0,0.06,0.02,0.0,0.0,63.0,30.0,9.0,0.08
7596,2003.0,0.15,0.04,0.0,0.01,82.0,18.0,9.0,0.2
11138,2002.0,0.04,0.01,0.04,0.0,78.0,19.0,10.0,0.09
1779,2003.0,0.44,0.34,0.25,0.11,79.0,33.0,38.0,1.14
11934,2009.0,0.01,0.05,0.0,0.01,37.0,14.0,11.0,0.07
11694,2005.0,0.04,0.03,0.0,0.01,71.0,5.0,7.0,0.08
8121,2003.0,0.13,0.05,0.0,0.0,75.0,5.0,4.0,0.18
5665,2006.0,0.23,0.04,0.02,0.02,82.0,69.0,86.0,0.32
12752,2014.0,0.03,0.02,0.0,0.0,71.0,4.0,9.0,0.06
12411,2011.0,0.0,0.0,0.06,0.0,61.0,8.0,15.0,0.06
7402,2016.0,0.04,0.06,0.08,0.03,77.0,5.0,46.0,0.21
430,2003.0,1.78,1.12,0.09,0.19,62.0,30.0,137.0,3.18
3195,2007.0,0.22,0.34,0.0,0.07,68.0,24.0,21.0,0.63
6735,2009.0,0.1,0.01,0.12,0.02,83.0,33.0,47.0,0.25
11506,2004.0,0.04,0.03,0.0,0.01,58.0,34.0,5.0,0.08
6742,2009.0,0.12,0.09,0.0,0.04,80.0,45.0,40.0,0.25
4159,2009.0,0.19,0.23,0.0,0.05,68.0,22.0,5.0,0.47
7349,2004.0,0.1,0.08,0.0,0.03,65.0,37.0,8.0,0.21
1904,2016.0,0.42,0.58,0.0,0.08,91.0,90.0,594.0,1.08
559,2006.0,1.85,0.64,0.01,0.19,84.0,32.0,41.0,2.69
5602,2003.0,0.25,0.06,0.0,0.01,92.0,33.0,41.0,0.32
797,2015.0,0.96,0.67,0.12,0.34,74.0,58.0,1287.0,2.09
10002,2004.0,0.09,0.02,0.0,0.0,59.0,5.0,6.0,0.11
12936,2004.0,0.04,0.01,0.0,0.0,74.0,21.0,9.0,0.05
2672,2008.0,0.37,0.04,0.0,0.36,66.0,5.0,49.0,0.76
265,2008.0,2.51,1.24,0.11,0.41,89.0,95.0,2423.0,4.27
11754,2002.0,0.06,0.02,0.0,0.0,70.0,11.0,20.0,0.08
2044,2007.0,0.69,0.04,0.22,0.06,80.0,54.0,101.0,1.01
2265,2008.0,0.5,0.32,0.0,0.09,70.0,20.0,7.0,0.91
7877,2013.0,0.07,0.07,0.03,0.01,80.0,19.0,146.0,0.19
887,2008.0,1.17,0.58,0.0,0.18,83.0,19.0,78.0,1.94
5671,2007.0,0.28,0.01,0.0,0.02,63.0,46.0,70.0,0.32
8029,2005.0,0.14,0.04,0.0,0.01,61.0,36.0,4.0,0.18
10035,2005.0,0.06,0.04,0.0,0.01,69.0,12.0,20.0,0.11
1869,2007.0,0.45,0.52,0.01,0.12,73.0,54.0,77.0,1.1
4608,2005.0,0.39,0.0,0.0,0.03,80.0,18.0,13.0,0.42
12630,2014.0,0.0,0.0,0.06,0.0,68.0,16.0,36.0,0.06
6150,2011.0,0.1,0.14,0.01,0.03,69.0,64.0,29.0,0.28
7315,2002.0,0.03,0.02,0.15,0.01,66.0,28.0,7.0,0.21
91,2005.0,2.9,2.81,0.24,1.73,88.0,65.0,451.0,7.69
6987,2011.0,0.11,0.09,0.01,0.02,70.0,37.0,12.0,0.23
16396,2016.0,0.0,0.01,0.0,0.0,53.0,15.0,63.0,0.01
10113,2009.0,0.1,0.0,0.0,0.01,51.0,10.0,5.0,0.11
5324,2003.0,0.17,0.13,0.0,0.04,83.0,29.0,17.0,0.35
1836,2003.0,0.85,0.23,0.0,0.04,74.0,38.0,51.0,1.11
7880,2006.0,0.15,0.04,0.0,0.01,67.0,13.0,11.0,0.19
1695,2006.0,0.99,0.04,0.0,0.16,75.0,46.0,113.0,1.19
3620,2011.0,0.39,0.08,0.02,0.06,84.0,58.0,208.0,0.55
12026,2004.0,0.05,0.02,0.0,0.0,71.0,20.0,5.0,0.07
12876,2002.0,0.03,0.02,0.0,0.01,72.0,24.0,6.0,0.05
7287,2008.0,0.12,0.0,0.08,0.01,63.0,12.0,34.0,0.22
2424,2006.0,0.12,0.51,0.0,0.23,76.0,46.0,14.0,0.86
15709,2007.0,0.01,0.0,0.0,0.0,84.0,32.0,19.0,0.02
1784,2011.0,0.47,0.26,0.35,0.07,56.0,36.0,50.0,1.14
2750,2007.0,0.66,0.02,0.0,0.06,63.0,37.0,31.0,0.74
7154,2001.0,0.11,0.04,0.06,0.0,79.0,17.0,9.0,0.22
5413,2005.0,0.24,0.09,0.0,0.01,47.0,9.0,4.0,0.34
12468,2003.0,0.03,0.02,0.0,0.01,61.0,11.0,6.0,0.06
2257,2011.0,0.23,0.42,0.18,0.09,60.0,34.0,16.0,0.92
16550,2004.0,0.01,0.0,0.0,0.0,78.0,13.0,4.0,0.01
12322,2008.0,0.06,0.0,0.0,0.0,55.0,23.0,5.0,0.06
7937,2003.0,0.09,0.07,0.0,0.02,59.0,18.0,5.0,0.19
1228,2007.0,0.67,0.43,0.29,0.14,75.0,47.0,122.0,1.52
6060,2010.0,0.06,0.01,0.2,0.01,65.0,18.0,13.0,0.29
2090,2006.0,0.37,0.3,0.12,0.19,75.0,26.0,30.0,0.99
10062,2003.0,0.08,0.03,0.0,0.0,54.0,25.0,8.0,0.11
438,2000.0,1.7,1.25,0.02,0.16,87.0,19.0,107.0,3.13
8719,2001.0,0.08,0.06,0.0,0.02,36.0,6.0,15.0,0.15
2628,2008.0,0.61,0.11,0.0,0.06,68.0,10.0,32.0,0.78
11188,2014.0,0.0,0.08,0.0,0.0,65.0,49.0,822.0,0.09
7817,2001.0,0.09,0.07,0.0,0.02,83.0,26.0,29.0,0.19
9445,2005.0,0.12,0.0,0.0,0.01,54.0,26.0,22.0,0.13
2525,2012.0,0.57,0.18,0.0,0.06,86.0,43.0,45.0,0.81
11341,2005.0,0.07,0.0,0.0,0.01,77.0,36.0,13.0,0.08
3186,2014.0,0.15,0.44,0.0,0.04,80.0,17.0,1064.0,0.63
9241,2002.0,0.03,0.01,0.09,0.0,58.0,13.0,8.0,0.14
7663,2012.0,0.07,0.09,0.0,0.03,49.0,34.0,61.0,0.2
5390,2008.0,0.25,0.05,0.0,0.04,54.0,4.0,13.0,0.34
14234,2004.0,0.02,0.01,0.0,0.0,48.0,9.0,7.0,0.03
7969,2011.0,0.05,0.11,0.0,0.03,66.0,21.0,289.0,0.19
13985,2013.0,0.02,0.01,0.0,0.0,49.0,7.0,4.0,0.04
5288,2003.0,0.25,0.09,0.0,0.01,39.0,13.0,11.0,0.35
408,2009.0,1.4,0.91,0.74,0.26,87.0,75.0,228.0,3.31
7703,2005.0,0.1,0.07,0.0,0.03,51.0,26.0,9.0,0.2
1112,2008.0,1.21,0.3,0.0,0.14,56.0,24.0,18.0,1.65
8812,2003.0,0.11,0.03,0.0,0.01,89.0,22.0,14.0,0.15
10481,2003.0,0.07,0.03,0.0,0.0,78.0,15.0,23.0,0.1
8652,2010.0,0.1,0.05,0.0,0.01,61.0,34.0,7.0,0.16
8765,2005.0,0.07,0.06,0.0,0.02,70.0,43.0,17.0,0.15
3916,2004.0,0.18,0.0,0.3,0.02,62.0,26.0,24.0,0.51
162,2001.0,3.14,1.24,0.91,0.2,84.0,19.0,41.0,5.49
10127,2010.0,0.09,0.01,0.0,0.01,75.0,25.0,31.0,0.11
3137,2009.0,0.44,0.14,0.0,0.06,72.0,21.0,22.0,0.64
9171,2002.0,0.07,0.05,0.0,0.02,71.0,17.0,11.0,0.14
12430,2012.0,0.01,0.02,0.02,0.01,83.0,8.0,51.0,0.06
7432,2008.0,0.1,0.08,0.0,0.03,69.0,4.0,16.0,0.21
1393,2013.0,0.97,0.3,0.0,0.11,81.0,63.0,362.0,1.38
10890,2004.0,0.05,0.04,0.0,0.01,70.0,20.0,18.0,0.09
14121,2008.0,0.0,0.03,0.0,0.01,75.0,47.0,478.0,0.04
1323,2011.0,1.02,0.32,0.0,0.11,59.0,14.0,11.0,1.45
3769,2014.0,0.35,0.13,0.0,0.05,69.0,18.0,49.0,0.53
3851,2006.0,0.25,0.19,0.02,0.06,82.0,43.0,96.0,0.52
12359,2008.0,0.06,0.0,0.0,0.0,78.0,20.0,30.0,0.06
413,2015.0,2.61,0.33,0.0,0.34,82.0,74.0,563.0,3.28
7039,2015.0,0.13,0.08,0.0,0.02,79.0,37.0,734.0,0.23
5973,2005.0,0.02,0.23,0.0,0.04,82.0,19.0,525.0,0.29
616,2008.0,1.11,0.85,0.29,0.25,50.0,23.0,16.0,2.5
3976,2008.0,0.45,0.01,0.0,0.04,59.0,29.0,9.0,0.5
5494,2010.0,0.26,0.04,0.0,0.03,60.0,4.0,9.0,0.33
2107,2013.0,0.64,0.26,0.0,0.08,78.0,68.0,694.0,0.98
4073,2007.0,0.4,0.02,0.0,0.07,56.0,18.0,9.0,0.48
3715,2005.0,0.29,0.08,0.16,0.01,85.0,42.0,141.0,0.54
13484,2004.0,0.03,0.01,0.0,0.0,35.0,11.0,9.0,0.05
8233,2009.0,0.06,0.09,0.0,0.02,72.0,54.0,60.0,0.17
12730,2006.0,0.05,0.0,0.0,0.01,73.0,41.0,9.0,0.06
4224,2005.0,0.33,0.12,0.0,0.01,76.0,6.0,6.0,0.46
10677,2002.0,0.07,0.02,0.0,0.0,28.0,13.0,8.0,0.1
4295,2006.0,0.38,0.01,0.0,0.06,66.0,22.0,15.0,0.45
7753,2002.0,0.09,0.07,0.0,0.02,57.0,16.0,4.0,0.19
13253,2001.0,0.02,0.02,0.0,0.01,49.0,8.0,9.0,0.05
10570,2005.0,0.08,0.02,0.0,0.0,62.0,24.0,8.0,0.1
2314,2009.0,0.42,0.34,0.0,0.14,86.0,53.0,49.0,0.9
12034,2006.0,0.06,0.0,0.0,0.01,32.0,11.0,10.0,0.07
5579,2012.0,0.22,0.08,0.0,0.02,68.0,38.0,269.0,0.32
5424,2008.0,0.14,0.01,0.16,0.02,75.0,37.0,26.0,0.34
9003,2012.0,0.12,0.01,0.0,0.01,59.0,9.0,13.0,0.14
3560,2001.0,0.28,0.22,0.0,0.07,78.0,18.0,8.0,0.56
3044,2002.0,0.32,0.25,0.0,0.08,74.0,13.0,27.0,0.66
1464,2008.0,0.76,0.35,0.05,0.18,84.0,50.0,203.0,1.34
10568,2013.0,0.09,0.0,0.0,0.01,71.0,17.0,39.0,0.1
13632,2013.0,0.0,0.04,0.0,0.0,43.0,4.0,4.0,0.04
2308,2003.0,0.41,0.43,0.01,0.05,73.0,28.0,34.0,0.9
9318,2003.0,0.1,0.04,0.0,0.0,66.0,6.0,9.0,0.13
7872,2004.0,0.09,0.07,0.0,0.02,58.0,33.0,24.0,0.19
253,2005.0,2.03,1.79,0.08,0.47,82.0,36.0,137.0,4.37
15871,2008.0,0.0,0.01,0.0,0.0,76.0,30.0,61.0,0.02
9408,2004.0,0.09,0.04,0.0,0.0,55.0,12.0,5.0,0.13
4923,2002.0,0.19,0.15,0.0,0.05,67.0,18.0,19.0,0.39
6689,2008.0,0.22,0.01,0.0,0.02,63.0,20.0,13.0,0.25
6645,2005.0,0.19,0.05,0.0,0.01,71.0,22.0,14.0,0.25
335,2007.0,1.95,0.86,0.59,0.31,85.0,56.0,417.0,3.71
4736,2014.0,0.15,0.23,0.0,0.03,78.0,18.0,1136.0,0.41
3498,2004.0,0.41,0.15,0.0,0.01,60.0,25.0,12.0,0.57
12070,2009.0,0.0,0.06,0.0,0.01,87.0,33.0,262.0,0.07
5718,2010.0,0.18,0.01,0.1,0.03,58.0,10.0,39.0,0.31
11352,2003.0,0.06,0.02,0.0,0.0,64.0,19.0,21.0,0.08
9336,2002.0,0.1,0.03,0.0,0.0,53.0,20.0,4.0,0.13
11814,2010.0,0.07,0.0,0.0,0.01,47.0,11.0,5.0,0.07
1736,2008.0,0.74,0.26,0.02,0.15,74.0,43.0,118.0,1.17
9565,2003.0,0.1,0.03,0.0,0.0,74.0,20.0,7.0,0.13
1126,2004.0,1.54,0.02,0.0,0.07,92.0,42.0,93.0,1.63
